rank,points,hack_count,participant_type,member_handles,problem_A_points,problem_A_penalty,problem_A_rejected,problem_B_points,problem_B_penalty,problem_B_rejected,problem_C_points,problem_C_penalty,problem_C_rejected,problem_D_points,problem_D_penalty,problem_D_rejected,problem_E_points,problem_E_penalty,problem_E_rejected,problem_F_points,problem_F_penalty,problem_F_rejected,problem_G_points,problem_G_penalty,problem_G_rejected
0,1.0,0,PRACTICE,muhammasaid,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,honghaojin,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,ElementSnow,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Amajdi39,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,SorestForest,1.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,mikey_789,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,amarjit7_shs,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,TahrinRahman21,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Sreenivaasan1110,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,RuntimeError,1.0,0,0,0.0,0,1,0.0,0,0,0.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,dummycheck,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,lunchbox,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,0,0
0,1.0,0,PRACTICE,ml.ashraful37,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,bm-cp,0.0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Jubayer_Kabir,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,paulzrm,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,joseulx,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,AzureSage,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2
0,1.0,0,PRACTICE,starkMind,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,partylooper_,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,OmarMoBadr,0.0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Piyush_sahoo,0.0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,anik.csecu,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,AbdoAmr74,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,div2__,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Dima357,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Nahid_Hosen,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Mohamedisaa,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Am0gh_K8,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,NIkushagabriel2024,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Vatsala22,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,YUKI_1911,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,NazarM,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Mehedi_34,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,sunny009,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Baraa-Ahmed,0.0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,9awafel,0.0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,ayushsahani,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,ver.apc.2011,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Revanth3601,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,ashish20jha08,0.0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Siddharth732,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Krishank,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,VB_ne,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Amaresh_,1.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,ComradeZero,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,AuroraL0ch,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,ayushranjan1208,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,siddarthvader123,0.0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Himanshu_at_iitd,0.0,0,1,1.0,0,0,0.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,008-Azamat-R-2029,1.0,0,0,0.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,_scj_,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,_thebat,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Maisha-_-,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,G.achref,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,literally-bug-creator,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,nisjain925,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,KGShadow,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,ZebraJet,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Yuriko,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,alaiar,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,golden_dragonking,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Supersidd,0.0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Ksp.79,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,AgrHarsh,1.0,0,0,0.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,fusserg007,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,kamrul143,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Frus,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,CAVATRESBIENMERCI,0.0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,selvaganesh12p,1.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Alaso2333,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,sumitkumar121413,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,GusztavSzmolik,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Mostafa_Murad,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,pakhandi98,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,atique_2.0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,gurpreet_kaur__21,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,ArmaanRawatnsut,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Ankit_singh36,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,propane,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,dreamcatcher14,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Aman_bhardwaj,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,ThinhPhung,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,kumarashish0081,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,vakhew1900,0.0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,omarlabib0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,LuchXDD,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,ggggg776543,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,saketkumar3245,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,-Absam-,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,369Pai,0.0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,theb1gf00t,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Cyber,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,TSY12,0.0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Mantavy12,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,astitwaroy,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,vannnn,0.0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,discontinuous,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,yashasvi231,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,lakshya.sharma,1.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Abhishek_Dhamshetty_99,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,alveeafsi1234,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Rutvik_Kothari,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,tahsanrafi14710,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,AbhayVerma2027,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,SabinZibileanu,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,koushik79,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,MOHDSO,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Skipper10,1.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,cnawal07,0.0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,xcaliber5410,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,shoveIt,0.0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,yashwanth_kanaboina,1.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,pransverse,0.0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,phongmaituan,1.0,0,0,0.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,HellBringer,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,akula_1411,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,mihira04,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Jishan_26,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Brutality,0.0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,BhardwajLakshya,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,biskut,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,shubham_t16,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Keti_Vatchridze,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,HIJAZ,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Escanoor,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,_Tarks,1.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Cheng0928,0.0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,programmist12345,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,E-automation,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Mr_Crowley,0.0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Blagosloveniye,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Noureldein,0.0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,root_of_hell,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Digvijay0709,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,hsingh_,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Lehe,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,khaledkammoun,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,anonymous372,0.0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,stevestarc16,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,AntheaFlourish,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,amilooser,0.0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,aLTtt,0.0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,TheDiplomat,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,VelvetVoyager,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Ronit__Choudhary,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,manoj12070,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,bekskeks123,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,tumulid,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,black.devil,0.0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,swayam2005,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,romegenixxx,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,mizanurrahman217010,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,chaitanya_2408,0.0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,chandan_1203,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,divyank_643,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,yanrs1019,0.0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,MahmudXXR,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Dimsas,0.0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,yogesh_7433,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Rashed.23,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,xvbdzdv,0.0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,NikhilMahadik,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,micha77,0.0,0,0,1.0,0,0,0.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,RSHAM,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Soman_Abbasi,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Atharv_S_13,1.0,0,0,0.0,0,4,0.0,0,0,0.0,0,11,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,raghavasrivastava201,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,MathModel,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,gondsachin40,0.0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Sonet2002,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,sun-goku,1.0,0,0,0.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,tortuous,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,Ke_Jie_Go,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,hese.qaragozov36,0.0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
0,1.0,0,PRACTICE,MrKaushik7,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
